3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,9/30/2015, 2 ,3.33,49.27,2.52,88.04,157.22
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,12/31/2015, 3 ,3.59,49.07,3.39,87.81,148.84
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,3/31/2016, 4 ,3.77,49.15,3.85,87.37,140.92
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,6/30/2016, 5 ,3.84,49.18,3.87,86.86,133.64
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,9/30/2016, 6 ,3.75,49.21,3.79,82.41,126.79
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,12/31/2016, 7 ,3.50,49.39,3.68,78.24,120.36
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,3/31/2017, 8 ,3.22,49.75,3.58,74.34,114.36
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,6/30/2017, 9 ,2.98,50.25,3.48,70.70,108.77
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,9/30/2017, 10 ,2.77,47.49,0.00,67.31,103.56
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,12/31/2017, 11 ,2.58,44.91,0.00,64.15,98.68
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,3/31/2018, 12 ,2.41,42.49,0.00,61.18,94.12
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,6/30/2018, 13 ,2.27,40.23,0.00,58.38,89.81
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,9/30/2018, 14 ,2.15,38.08,0.00,55.73,85.73
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,12/31/2018, 15 ,2.04,36.04,0.00,53.19,81.83
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,3/31/2019, 16 ,1.93,34.10,0.00,50.76,78.10
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,6/30/2019, 17 ,1.82,32.29,0.00,48.41,74.47
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,9/30/2019, 18 ,1.73,30.56,0.00,46.16,71.02
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,12/31/2019, 19 ,1.64,28.92,0.00,44.02,67.73
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,3/31/2020, 20 ,1.56,27.35,0.00,41.98,64.58
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,6/30/2020, 21 ,1.47,25.88,0.00,40.02,61.57
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,9/30/2020, 22 ,1.32,24.56,0.00,38.19,58.76
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,12/31/2020, 23 ,1.09,23.47,0.00,36.31,55.87
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,HELOCs,3/31/2015,0,0.00,104.81,0.00,304.82,609.64
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,HELOCs,6/30/2015, 1 ,8.85,100.59,4.63,303.12,571.93
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,HELOCs,9/30/2015, 2 ,8.18,100.95,8.54,306.06,546.54
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,HELOCs,12/31/2015, 3 ,9.60,102.81,11.47,308.40,522.72
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,HELOCs,3/31/2016, 4 ,10.76,105.07,13.02,309.99,499.99
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,HELOCs,6/30/2016, 5 ,11.48,106.69,13.10,310.91,478.32
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,HELOCs,9/30/2016, 6 ,11.58,107.92,12.82,297.55,457.77
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,HELOCs,12/31/2016, 7 ,11.00,109.37,12.45,284.81,438.17
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,HELOCs,3/31/2017, 8 ,10.27,111.23,12.12,272.66,419.47
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,HELOCs,6/30/2017, 9 ,9.55,113.46,11.79,261.00,401.53
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,HELOCs,9/30/2017, 10 ,8.93,104.53,0.00,249.71,384.16
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,HELOCs,12/31/2017, 11 ,8.35,96.18,0.00,239.21,368.02
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,HELOCs,3/31/2018, 12 ,7.78,88.40,0.00,229.28,352.73
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,HELOCs,6/30/2018, 13 ,7.31,81.09,0.00,220.02,338.49
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,HELOCs,9/30/2018, 14 ,6.92,74.17,0.00,211.27,325.03
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,HELOCs,12/31/2018, 15 ,6.55,67.62,0.00,203.29,312.75
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,HELOCs,3/31/2019, 16 ,6.20,61.42,0.00,195.71,301.09
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,HELOCs,6/30/2019, 17 ,5.80,55.61,0.00,188.38,289.81
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,HELOCs,9/30/2019, 18 ,5.50,50.11,0.00,181.27,278.88
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,HELOCs,12/31/2019, 19 ,5.23,44.88,0.00,174.46,268.40
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,HELOCs,3/31/2020, 20 ,4.97,39.91,0.00,167.85,258.24
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,HELOCs,6/30/2020, 21 ,4.68,35.23,0.00,161.75,248.85
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,HELOCs,9/30/2020, 22 ,4.17,31.06,0.00,155.79,239.67
3/31/2015,Mid-Cycle 2015,Adverse,TDR,Resi Real Estate,HELOCs,12/31/2020, 23 ,3.43,27.62,0.00,150.03,230.81
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien Mortgages,3/31/2015,0,0.00,54.59,0.00,149.91,299.81
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien Mortgages,6/30/2015, 1 ,4.62,51.78,1.80,151.52,285.89
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien Mortgages,9/30/2015, 2 ,4.10,50.71,3.04,152.49,272.31
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien Mortgages,12/31/2015, 3 ,4.39,50.37,4.05,153.45,260.08
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien Mortgages,3/31/2016, 4 ,4.49,50.93,5.05,154.39,249.02
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien Mortgages,6/30/2016, 5 ,4.57,52.07,5.71,155.23,238.81
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien Mortgages,9/30/2016, 6 ,4.72,53.50,6.15,155.97,229.36
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien Mortgages,12/31/2016, 7 ,4.77,54.95,6.22,156.57,220.53
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien Mortgages,3/31/2017, 8 ,4.78,56.36,6.19,150.66,212.20
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien Mortgages,6/30/2017, 9 ,4.62,57.79,6.06,145.08,204.33
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien Mortgages,9/30/2017, 10 ,4.44,53.35,0.00,139.79,196.88
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien Mortgages,12/31/2017, 11 ,4.24,49.10,0.00,134.77,189.82
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien Mortgages,3/31/2018, 12 ,4.00,45.10,0.00,130.01,183.11
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien Mortgages,6/30/2018, 13 ,3.75,41.35,0.00,125.48,176.74
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien Mortgages,9/30/2018, 14 ,3.47,37.88,0.00,121.19,170.69
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien Mortgages,12/31/2018, 15 ,3.17,34.70,0.00,117.11,164.94
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien Mortgages,3/31/2019, 16 ,2.94,31.76,0.00,113.22,159.47
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien Mortgages,6/30/2019, 17 ,2.70,29.06,0.00,109.50,154.22
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien Mortgages,9/30/2019, 18 ,2.53,26.53,0.00,105.92,149.18
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien Mortgages,12/31/2019, 19 ,2.37,24.16,0.00,102.46,144.30
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien Mortgages,3/31/2020, 20 ,2.22,21.94,0.00,99.09,139.57
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien Mortgages,6/30/2020, 21 ,2.07,19.87,0.00,95.83,134.97
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien Mortgages,9/30/2020, 22 ,1.87,18.00,0.00,92.65,130.50
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien Mortgages,12/31/2020, 23 ,1.60,16.41,0.00,89.57,126.15
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien HELOAN,3/31/2015,0,0.00,62.51,0.00,176.34,352.68
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien HELOAN,6/30/2015, 1 ,3.83,60.71,2.02,178.34,336.49
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien HELOAN,9/30/2015, 2 ,3.40,60.71,3.41,180.25,321.88
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien HELOAN,12/31/2015, 3 ,3.91,61.34,4.53,181.86,308.24
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien HELOAN,3/31/2016, 4 ,4.19,62.81,5.66,183.14,295.39
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien HELOAN,6/30/2016, 5 ,4.40,64.81,6.39,184.11,283.25
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien HELOAN,9/30/2016, 6 ,4.66,67.05,6.90,184.83,271.81
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien HELOAN,12/31/2016, 7 ,4.76,69.26,6.97,185.29,260.97
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien HELOAN,3/31/2017, 8 ,4.79,71.40,6.93,177.99,250.69
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien HELOAN,6/30/2017, 9 ,4.66,73.54,6.79,171.05,240.91
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien HELOAN,9/30/2017, 10 ,4.50,69.03,0.00,164.40,231.55
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien HELOAN,12/31/2017, 11 ,4.33,64.70,0.00,158.05,222.61
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien HELOAN,3/31/2018, 12 ,4.12,60.59,0.00,151.95,214.01
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien HELOAN,6/30/2018, 13 ,3.89,56.70,0.00,146.12,205.80
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien HELOAN,9/30/2018, 14 ,3.62,53.08,0.00,140.56,197.97
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien HELOAN,12/31/2018, 15 ,3.33,49.75,0.00,135.24,190.48
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien HELOAN,3/31/2019, 16 ,3.10,46.66,0.00,130.14,183.30
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien HELOAN,6/30/2019, 17 ,2.86,43.80,0.00,125.25,176.41
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien HELOAN,9/30/2019, 18 ,2.68,41.11,0.00,120.56,169.80
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien HELOAN,12/31/2019, 19 ,2.51,38.60,0.00,116.03,163.43
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien HELOAN,3/31/2020, 20 ,2.35,36.26,0.00,111.68,157.30
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien HELOAN,6/30/2020, 21 ,2.19,34.07,0.00,107.53,151.46
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien HELOAN,9/30/2020, 22 ,1.96,32.10,0.00,103.53,145.81
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,First Lien HELOAN,12/31/2020, 23 ,1.66,30.44,0.00,99.65,140.35
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,3/31/2015,0,0.00,52.39,0.00,83.70,167.40
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,6/30/2015, 1 ,3.69,50.60,1.89,88.09,166.22
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,9/30/2015, 2 ,3.33,50.46,3.19,88.04,157.22
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,12/31/2015, 3 ,3.82,50.87,4.24,87.81,148.84
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,3/31/2016, 4 ,4.06,52.11,5.30,87.37,140.92
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,6/30/2016, 5 ,4.21,53.87,5.98,86.86,133.64
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,9/30/2016, 6 ,4.41,55.92,6.45,86.21,126.79
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,12/31/2016, 7 ,4.47,57.97,6.52,85.46,120.36
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,3/31/2017, 8 ,4.46,59.99,6.48,81.20,114.36
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,6/30/2017, 9 ,4.30,62.05,6.35,77.22,108.77
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,9/30/2017, 10 ,4.12,57.93,0.00,73.53,103.56
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,12/31/2017, 11 ,3.92,54.01,0.00,70.07,98.68
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,3/31/2018, 12 ,3.70,50.30,0.00,66.83,94.12
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,6/30/2018, 13 ,3.48,46.82,0.00,63.76,89.81
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,9/30/2018, 14 ,3.24,43.58,0.00,60.87,85.73
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,12/31/2018, 15 ,2.97,40.61,0.00,58.10,81.83
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,3/31/2019, 16 ,2.76,37.85,0.00,55.45,78.10
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,6/30/2019, 17 ,2.55,35.29,0.00,52.88,74.47
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,9/30/2019, 18 ,2.39,32.90,0.00,50.43,71.02
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,12/31/2019, 19 ,2.24,30.66,0.00,48.09,67.73
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,3/31/2020, 20 ,2.08,28.58,0.00,45.85,64.58
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,6/30/2020, 21 ,1.94,26.64,0.00,43.71,61.57
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,9/30/2020, 22 ,1.73,24.92,0.00,41.72,58.76
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,Closed-End Junior Liens,12/31/2020, 23 ,1.45,23.47,0.00,39.67,55.87
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,HELOCs,3/31/2015,0,0.00,104.81,0.00,304.82,609.64
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,HELOCs,6/30/2015, 1 ,8.85,102.40,6.44,303.12,571.93
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,HELOCs,9/30/2015, 2 ,8.18,105.08,10.86,306.06,546.54
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,HELOCs,12/31/2015, 3 ,10.43,109.10,14.45,308.40,522.72
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,HELOCs,3/31/2016, 4 ,11.78,115.37,18.04,309.99,499.99
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,HELOCs,6/30/2016, 5 ,12.79,122.95,20.37,310.91,478.32
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,HELOCs,9/30/2016, 6 ,13.85,131.07,21.97,311.28,457.77
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,HELOCs,12/31/2016, 7 ,14.35,138.94,22.22,311.10,438.17
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,HELOCs,3/31/2017, 8 ,14.52,146.51,22.09,297.83,419.47
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,HELOCs,6/30/2017, 9 ,14.10,154.04,21.63,285.09,401.53
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,HELOCs,9/30/2017, 10 ,13.58,140.47,0.00,272.75,384.16
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,HELOCs,12/31/2017, 11 ,12.95,127.52,0.00,261.30,368.02
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,HELOCs,3/31/2018, 12 ,12.22,115.30,0.00,250.44,352.73
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,HELOCs,6/30/2018, 13 ,11.49,103.81,0.00,240.33,338.49
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,HELOCs,9/30/2018, 14 ,10.66,93.15,0.00,230.77,325.03
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,HELOCs,12/31/2018, 15 ,9.75,83.40,0.00,222.05,312.75
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,HELOCs,3/31/2019, 16 ,9.07,74.33,0.00,213.78,301.09
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,HELOCs,6/30/2019, 17 ,8.34,66.00,0.00,205.76,289.81
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,HELOCs,9/30/2019, 18 ,7.80,58.19,0.00,198.01,278.88
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,HELOCs,12/31/2019, 19 ,7.28,50.91,0.00,190.56,268.40
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,HELOCs,3/31/2020, 20 ,6.77,44.14,0.00,183.35,258.24
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,HELOCs,6/30/2020, 21 ,6.28,37.86,0.00,176.68,248.85
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,HELOCs,9/30/2020, 22 ,5.58,32.27,0.00,170.17,239.67
3/31/2015,Mid-Cycle 2015,Severely Adverse,TDR,Resi Real Estate,HELOCs,12/31/2020, 23 ,4.65,27.62,0.00,163.88,230.81
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien Mortgages,3/31/2015,0,0.00,0.00,0.00,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien Mortgages,6/30/2015, 1 ,-2.76,-11.67,-14.43,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien Mortgages,9/30/2015, 2 ,-2.63,-10.78,-1.74,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien Mortgages,12/31/2015, 3 ,-2.58,-9.83,-1.63,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien Mortgages,3/31/2016, 4 ,-2.37,-8.97,-1.51,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien Mortgages,6/30/2016, 5 ,-2.14,-8.27,-1.44,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien Mortgages,9/30/2016, 6 ,-1.94,-7.61,-1.29,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien Mortgages,12/31/2016, 7 ,-1.74,-7.04,-1.17,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien Mortgages,3/31/2017, 8 ,-1.63,-6.43,-1.01,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien Mortgages,6/30/2017, 9 ,-1.51,-5.87,-0.95,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien Mortgages,9/30/2017, 10 ,-1.44,-5.32,-0.90,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien Mortgages,12/31/2017, 11 ,-1.29,-4.89,-0.85,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien Mortgages,3/31/2018, 12 ,-1.17,-4.53,-0.81,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien Mortgages,6/30/2018, 13 ,-1.01,-4.29,-0.78,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien Mortgages,9/30/2018, 14 ,-0.95,-4.10,-0.76,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien Mortgages,12/31/2018, 15 ,-0.90,-3.94,-0.74,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien Mortgages,3/31/2019, 16 ,-0.85,-3.81,-0.72,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien Mortgages,6/30/2019, 17 ,-0.81,-3.81,-0.81,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien Mortgages,9/30/2019, 18 ,-0.78,-3.81,-0.78,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien Mortgages,12/31/2019, 19 ,-0.76,-3.81,-0.76,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien Mortgages,3/31/2020, 20 ,-0.74,-3.81,-0.74,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien Mortgages,6/30/2020, 21 ,-0.72,-3.81,-0.72,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien Mortgages,9/30/2020, 22 ,-0.71,-3.81,-0.71,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien Mortgages,12/31/2020, 23 ,-0.70,-3.81,-0.70,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien HELOAN,3/31/2015,0,0.00,0.00,0.00,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien HELOAN,6/30/2015, 1 ,-1.16,-6.05,-7.21,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien HELOAN,9/30/2015, 2 ,-1.23,-5.89,-1.07,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien HELOAN,12/31/2015, 3 ,-1.23,-5.67,-1.01,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien HELOAN,3/31/2016, 4 ,-1.24,-5.38,-0.95,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien HELOAN,6/30/2016, 5 ,-1.21,-5.06,-0.89,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien HELOAN,9/30/2016, 6 ,-1.13,-4.77,-0.84,0.00,0.00
3/31/2015,Mid-Cycle 2015,Base,OREO,Resi Real Estate,First Lien HELOAN,12/31/2016, 7 ,-1.07,-4.50,-0.80,0.00,0.00
